products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,daily_csv_1_to_31_sales,10,2.989,205619200,125,101,12
100000,search_details_100,11,35.889,205619200,125,101,12
100000,local_sale_transaction_no_network,11,5.246,205619200,125,101,12
100000,daily_csv_1_to_31_sales,11,6.545,205643776,126,101,12
100000,search_details_100,12,35.698,205643776,126,101,12
100000,local_sale_transaction_no_network,12,5.181,205643776,126,101,12
100000,daily_csv_1_to_31_sales,12,3.131,205643776,126,101,12
100000,search_details_100,13,34.885,205643776,126,101,12
100000,local_sale_transaction_no_network,13,5.637,205643776,126,101,12
100000,daily_csv_1_to_31_sales,13,2.908,205643776,126,101,12
100000,search_details_100,14,36.188,205643776,126,101,12
100000,local_sale_transaction_no_network,14,4.543,205643776,126,101,12
100000,daily_csv_1_to_31_sales,14,2.763,205643776,126,101,12
100000,search_details_100,15,34.625,205643776,126,101,12
100000,local_sale_transaction_no_network,15,4.500,205643776,126,101,12
100000,daily_csv_1_to_31_sales,15,2.846,205643776,126,101,12
100000,search_details_100,16,37.526,205643776,126,101,12
100000,local_sale_transaction_no_network,16,5.288,205643776,126,101,12
100000,daily_csv_1_to_31_sales,16,3.558,205643776,126,101,12
100000,search_details_100,17,34.286,205643776,126,101,12
100000,local_sale_transaction_no_network,17,5.187,205643776,126,101,12
100000,daily_csv_1_to_31_sales,17,2.993,205643776,126,101,12
100000,search_details_100,18,33.549,205643776,126,101,12
100000,local_sale_transaction_no_network,18,5.941,205643776,126,101,12
100000,daily_csv_1_to_31_sales,18,4.480,205643776,126,101,12
100000,search_details_100,19,33.941,205643776,126,101,12
100000,local_sale_transaction_no_network,19,4.875,205643776,126,101,12
100000,daily_csv_1_to_31_sales,19,2.833,205643776,126,101,12
100000,search_details_100,20,37.715,205643776,126,101,12
100000,local_sale_transaction_no_network,20,5.068,205643776,126,101,12
100000,daily_csv_1_to_31_sales,20,0.571,205643776,126,101,12
100000,search_details_100,21,35.432,205643776,126,101,12
100000,local_sale_transaction_no_network,21,6.490,205643776,126,101,12
100000,daily_csv_1_to_31_sales,21,3.280,205643776,127,101,12
100000,search_details_100,22,33.936,205643776,127,101,12
100000,local_sale_transaction_no_network,22,4.783,205643776,127,101,12
100000,daily_csv_1_to_31_sales,22,2.684,205643776,127,101,12
100000,search_details_100,23,34.670,205643776,127,101,12
100000,local_sale_transaction_no_network,23,5.117,205643776,127,101,12
100000,daily_csv_1_to_31_sales,23,0.787,205643776,127,101,12
100000,search_details_100,24,37.322,205643776,127,101,12
100000,local_sale_transaction_no_network,24,5.347,205643776,127,101,12
100000,daily_csv_1_to_31_sales,24,2.857,205643776,127,101,12
100000,search_details_100,25,36.270,205643776,127,101,12
100000,local_sale_transaction_no_network,25,4.807,205643776,127,101,12
100000,daily_csv_1_to_31_sales,25,3.191,205643776,127,101,12
100000,search_details_100,26,35.013,205643776,127,101,12
100000,local_sale_transaction_no_network,26,5.146,205643776,127,101,12
100000,daily_csv_1_to_31_sales,26,1.162,205643776,127,101,12
100000,search_details_100,27,36.739,205643776,127,101,12
100000,local_sale_transaction_no_network,27,4.413,205643776,127,101,12
100000,daily_csv_1_to_31_sales,27,3.043,205643776,127,101,12
100000,search_details_100,28,34.908,205643776,127,101,12
100000,local_sale_transaction_no_network,28,4.722,205643776,127,101,12
100000,daily_csv_1_to_31_sales,28,2.845,205643776,127,101,12
100000,search_details_100,29,37.430,205643776,127,101,12
100000,local_sale_transaction_no_network,29,5.762,205643776,127,101,12
100000,daily_csv_1_to_31_sales,29,2.989,205643776,127,101,12
100000,search_details_100,30,34.014,205643776,127,101,12
100000,local_sale_transaction_no_network,30,5.692,205643776,127,101,12
100000,daily_csv_1_to_31_sales,30,3.497,205643776,127,101,12
